4,0,1,0,1,2,0,1,2,0,0,0,0,0,1,1,0,0,2,25,9,
5,0,0,1,1,2,0,1,2,0,0,0,0,0,1,1,1,0,2,25,9,
3,0,0,0,1,1,1,0,2,0,0,0,0,0,1,1,1,1,2,25,10,
3,0,0,0,1,1,0,1,2,0,0,0,0,0,1,1,1,1,2,25,10,
4,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,2,25,10,
4,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,2,25,11,
4,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,25,11,
4,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,2,25,11,
4,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,2,25,11,
4,0,0,0,1,1,0,0,0,0,2,0,0,0,1,1,1,1,2,25,12,
4,1,0,0,1,2,0,1,2,0,0,0,0,0,1,1,1,1,2,25,12,
4,0,1,0,1,2,0,1,2,0,0,0,0,0,1,1,1,1,2,25,12,
5,0,0,1,1,2,0,1,2,0,0,0,0,0,1,1,1,1,2,25,12,
3,1,1,0,0,2,1,0,0,0,0,1,35,1,0,0,0,0,2,25,13,
3,1,1,0,0,2,1,1,0,0,0,1,35,1,0,0,0,0,2,25,13,
3,1,1,0,0,2,0,1,0,0,0,1,35,1,0,0,0,0,2,25,13,
3,1,0,1,0,2,1,0,0,0,0,1,35,1,0,0,0,0,2,25,13,
3,1,0,1,0,2,0,1,0,0,0,1,35,1,0,0,0,0,2,25,13,
3,0,1,1,0,2,1,0,0,0,0,1,35,1,0,0,0,0,2,25,13,
4,1,0,1,0,2,0,0,0,0,0,1,35,1,0,0,0,0,3,25,14,
4,1,0,0,1,2,0,1,2,0,0,1,35,1,1,1,1,0,3,25,14,
4,0,1,0,1,2,0,1,2,0,0,1,35,1,1,1,1,0,3,25,14,
5,0,0,1,1,2,0,1,2,0,0,1,35,1,1,1,1,0,3,25,14,
4,1,0,0,1,2,0,1,2,0,0,1,35,1,1,1,1,1,3,25,15,
4,0,1,0,1,2,0,1,2,0,0,1,35,1,1,1,1,1,3,25,15,
5,0,0,1,1,2,0,1,2,0,0,1,35,1,1,1,1,1,3,25,15,
4,1,1,0,0,2,1,0,0,0,0,2,35,1,0,0,0,0,3,40,16,
4,1,1,0,0,2,1,1,0,0,0,2,35,1,0,0,0,0,3,40,16,
4,1,1,0,0,2,0,1,0,0,0,2,35,1,0,0,0,0,3,40,16,
4,1,0,1,0,2,1,0,0,0,0,2,35,1,0,0,0,0,3,40,16,
4,1,0,1,0,2,0,1,0,0,0,2,35,1,0,0,0,0,3,40,17,
4,0,1,1,0,2,1,0,0,0,0,2,35,1,0,0,0,0,3,40,17,
4,1,0,1,0,2,0,0,0,0,0,2,35,1,0,0,0,0,3,40,17,
4,1,0,0,1,2,0,1,2,0,0,2,35,1,1,1,1,0,3,40,17,
4,1,0,0,1,2,0,1,1,1,0,2,35,1,1,1,1,0,3,40,18,
4,1,0,0,1,2,0,1,1,1,0,2,35,1,1,1,1,0,3,40,18,
4,1,0,0,1,2,0,1,1,0,1,2,35,1,1,1,1,0,3,40,18,
4,1,0,0,1,2,0,1,0,2,0,2,35,1,1,1,1,0,3,40,18,
4,1,0,0,1,2,0,1,0,1,1,2,35,1,1,1,1,0,3,40,19,
4,1,0,0,1,2,0,1,0,0,2,2,35,1,1,1,1,0,3,40,19,
4,0,1,0,1,2,0,1,2,0,0,2,35,1,1,1,1,0,3,40,19,
4,0,1,0,1,2,0,1,1,1,0,2,35,1,1,1,1,0,3,40,19,
4,0,1,0,1,2,0,1,1,1,0,2,35,1,1,1,1,0,3,40,20,
4,0,1,0,1,2,0,1,1,0,1,2,35,1,1,1,1,0,3,40,20,
4,0,1,0,1,2,0,1,0,2,0,2,35,1,1,1,1,0,3,40,20,
4,0,1,0,1,2,0,1,0,1,1,2,35,1,1,1,1,0,3,40,20,
5,0,0,1,1,2,0,1,2,0,0,2,35,1,1,1,1,0,3,40,21,
4,0,0,1,1,2,1,1,1,1,0,2,35,1,1,1,1,1,3,40,21,
4,0,0,1,1,2,1,1,1,1,0,2,35,1,1,1,1,1,3,40,21,
4,0,0,1,1,2,1,1,1,0,1,2,35,1,1,1,1,1,3,40,21,
4,0,0,1,1,2,0,1,0,2,0,2,35,1,1,1,1,1,3,40,21,
4,0,0,1,1,2,0,1,0,1,1,2,35,1,1,1,1,1,3,40,21,
4,1,0,0,1,2,0,1,2,0,0,2,35,1,1,1,1,1,3,40,22,
4,0,1,0,1,2,0,1,2,0,0,2,35,1,1,1,1,1,3,40,22,
5,0,0,1,1,2,0,1,1,1,0,2,35,1,1,1,1,1,3,40,22,
5,0,0,1,1,2,0,1,1,0,1,2,35,1,1,1,1,1,3,40,22,
5,0,0,1,1,2,0,1,0,1,1,2,35,1,1,1,1,1,3,40,22,
5,1,1,0,1,3,0,1,2,0,0,3,35,1,1,1,1,1,3,40,23,
5,1,1,0,1,3,0,1,1,1,0,3,35,1,1,1,1,1,3,40,23,
5,1,1,0,1,3,0,1,1,1,0,3,35,1,1,1,1,1,3,40,23,
5,1,1,0,1,3,0,1,1,0,1,3,35,1,1,1,1,1,3,40,23,
5,1,1,0,1,3,0,1,0,2,0,3,35,1,1,1,1,1,3,40,23,
5,1,1,0,1,3,0,1,0,1,1,3,35,1,1,1,1,1,3,40,23,
5,1,0,1,1,3,0,1,2,0,0,3,35,1,1,1,1,1,3,40,24,
5,1,0,1,1,3,0,1,1,1,0,3,35,1,1,1,1,1,3,40,24,
5,1,0,1,1,3,0,1,1,1,0,3,35,1,1,1,1,1,3,40,24,
5,1,0,1,1,3,0,1,1,0,1,3,35,1,1,1,1,1,3,40,24,
5,1,0,1,1,3,0,1,0,2,0,3,35,1,1,1,1,1,3,40,24,
5,1,0,1,1,3,0,1,0,1,1,3,35,1,1,1,1,1,3,40,24,
5,0,1,1,1,3,0,1,2,0,0,3,35,1,1,1,1,1,3,40,25,
5,0,1,1,1,3,0,1,1,1,0,3,35,1,1,1,1,1,3,50,25,
5,0,1,1,1,3,0,1,1,1,0,3,35,1,1,1,1,1,3,50,25,
5,0,1,1,1,3,0,1,1,0,1,3,35,1,1,1,1,1,3,50,25,
5,0,1,1,1,3,0,1,0,2,0,3,35,1,1,1,1,1,3,50,25,
5,0,1,1,1,3,0,1,0,1,1,3,35,1,1,1,1,1,3,50,25,
5,0,2,0,1,3,0,1,2,0,0,3,35,1,1,1,1,1,3,50,26,
5,0,2,0,1,3,0,1,1,1,0,3,35,1,1,1,1,1,3,50,26,
5,0,2,0,1,3,0,1,1,1,0,3,35,1,1,1,1,1,3,50,26,
5,0,2,0,1,3,0,1,1,0,1,3,35,1,1,1,1,1,3,50,26,
5,0,2,0,1,3,0,1,0,2,0,3,35,1,1,1,1,1,3,50,26,
5,0,2,0,1,3,0,1,0,1,1,3,35,1,1,1,1,1,3,50,26,
5,0,0,2,1,3,0,1,2,0,0,3,35,1,1,1,1,1,3,50,27,
5,0,0,2,1,3,0,1,1,1,0,3,35,1,1,1,1,1,3,50,27,
5,0,0,2,1,3,0,1,1,1,0,3,35,1,1,1,1,1,3,50,27,
5,0,0,2,1,3,0,1,1,0,1,3,35,1,1,1,1,1,3,50,27,
5,0,0,2,1,3,0,1,0,2,0,3,35,1,1,1,1,1,3,50,27,
5,0,0,2,1,3,0,1,0,1,1,3,35,1,1,1,1,1,3,50,27,
6,1,2,0,1,4,0,1,2,0,0,4,35,2,1,1,1,1,3,50,28,
6,1,2,0,1,4,0,1,1,1,0,4,35,2,1,1,1,1,3,50,28,
6,1,2,0,1,4,0,1,0,1,1,4,35,2,1,1,1,1,3,50,28,
6,1,2,0,1,4,0,1,1,0,1,4,35,2,1,1,1,1,3,50,28,
6,1,2,0,1,4,0,1,0,2,0,4,35,2,1,1,1,1,3,50,28,
6,1,2,0,1,4,0,1,0,0,2,4,35,2,1,1,1,1,3,50,28,
6,1,1,1,1,4,0,1,2,0,0,4,35,2,1,1,1,1,3,50,29,
6,1,1,1,1,4,0,1,1,1,0,4,35,2,1,1,1,1,3,50,29,
6,1,1,1,1,4,0,1,0,1,1,4,35,2,1,1,1,1,3,50,29,
6,1,1,1,1,4,0,1,1,0,1,4,35,2,1,1,1,1,3,50,29,
6,1,1,1,1,4,0,1,0,2,0,4,35,2,1,1,1,1,3,50,29,
6,1,1,1,1,4,0,1,0,0,2,4,35,2,1,1,1,1,3,50,29,
6,1,0,2,1,4,0,1,2,0,0,4,35,2,1,1,1,1,3,50,30,
6,1,0,2,1,4,0,1,1,1,0,4,35,2,1,1,1,1,3,50,30,
6,1,0,2,1,4,0,1,0,1,1,4,35,2,1,1,1,1,3,50,30,
6,1,0,2,1,4,0,1,1,0,1,4,35,2,1,1,1,1,3,50,30,
6,1,0,2,1,4,0,1,0,2,0,4,35,2,1,1,1,1,3,50,30,
6,1,0,2,1,4,0,1,0,0,2,4,35,2,1,1,1,1,3,50,30,
6,0,2,1,1,4,0,1,2,0,0,4,35,2,1,1,1,1,3,50,31,
6,0,2,1,1,4,0,1,1,1,0,4,35,2,1,1,1,1,3,50,31,
6,0,2,1,1,4,0,1,0,1,1,4,35,2,1,1,1,1,3,50,31,
6,0,2,1,1,4,0,1,1,0,1,4,35,2,1,1,1,1,3,50,31,
6,0,2,1,1,4,0,1,0,2,0,4,35,2,1,1,1,1,3,50,31,
6,0,2,1,1,4,0,1,0,0,2,4,35,2,1,1,1,1,3,50,31,
6,0,1,2,1,4,0,1,2,0,0,4,35,2,1,1,1,1,3,50,32,
6,0,1,2,1,4,0,1,1,1,0,4,35,2,1,1,1,1,3,50,32,
6,0,1,2,1,4,0,1,0,1,1,4,35,2,1,1,1,1,3,50,32,
6,0,1,2,1,4,0,1,1,0,1,4,35,2,1,1,1,1,3,50,32,
6,0,1,2,1,4,0,1,0,2,0,4,35,2,1,1,1,1,3,50,32,
6,0,1,2,1,4,0,1,0,0,2,4,35,2,1,1,1,1,3,50,32,
6,0,3,0,1,4,0,1,2,0,0,4,35,2,1,1,1,1,3,50,33,
6,0,3,0,1,4,0,1,1,1,0,4,35,2,1,1,1,1,3,50,33,
6,0,3,0,1,4,0,1,0,1,1,4,35,2,1,1,1,1,3,50,33,
6,0,3,0,1,4,0,1,1,0,1,4,35,2,1,1,1,1,3,50,33,
6,0,3,0,1,4,0,1,0,2,0,4,35,2,1,1,1,1,3,50,33,
6,0,3,0,1,4,0,1,0,0,2,4,35,2,1,1,1,1,3,50,33,
6,0,0,3,1,4,0,1,2,0,0,4,35,2,1,1,1,1,3,50,34,
6,0,0,3,1,4,0,1,1,1,0,4,35,2,1,1,1,1,3,50,34,
6,0,0,3,1,4,0,1,0,1,1,4,35,2,1,1,1,1,3,50,34,
6,0,0,3,1,4,0,1,1,0,1,4,35,2,1,1,1,1,3,50,34,
6,0,0,3,1,4,0,1,0,2,0,4,35,2,1,1,1,1,3,50,34,
6,0,0,3,1,4,0,1,0,0,2,4,35,2,1,1,1,1,3,50,34,
